loan_id,credit_score,dti_ratio,loan_amount,employment_length_yrs,default_event,months_to_event
11095,650,0.22426532419097417,13578,10,0,31.0
11096,710,0.2725563637158044,20170,2,0,20.0
11097,614,0.3048343532788016,17716,4,0,30.0
11098,689,0.27335676096079603,25540,1,0,36.0
11099,708,0.3019177240585898,5500,9,0,24.0
11100,670,0.09818715468531486,13050,7,0,24.0
11101,698,0.34039864451581764,10833,10,0,23.0
11102,630,0.17574211764943212,7720,7,0,33.0
11103,631,0.08525832578404101,12587,4,0,36.0
11104,691,0.43475243058492474,16753,5,0,36.0
11105,713,0.3910198591372799,9346,9,0,23.0
11106,586,0.2489516691820411,9176,10,0,36.0
11107,706,0.35696299355291855,17630,0,0,30.0
11108,652,0.21687733187864444,24761,1,0,25.0
11109,670,0.20305947061656407,23850,7,0,28.0
11110,613,0.1905676356960901,18821,0,1,14.231718592770505
11111,637,0.1860259165990872,5816,0,0,27.0
11112,728,0.22409209545236414,7156,8,0,36.0
11113,681,0.17860500453214745,10082,3,0,31.0
11114,660,0.05,11058,5,0,26.0
11115,674,0.2316572879363663,16988,8,0,29.0
11116,704,0.15307973475090622,9873,6,0,36.0
11117,702,0.279727013181116,18272,6,0,27.0
11118,676,0.22601758522579188,6776,2,1,8.943692147505367
11119,734,0.31348129612581777,24030,0,0,25.0
11120,728,0.2513053159356552,13959,6,0,29.0
11121,700,0.12335743685918944,19013,3,0,32.0
11122,682,0.12338646216532562,15474,6,0,29.0
11123,712,0.1259004963222487,5121,2,0,21.0
11124,695,0.16361915383844824,20654,1,0,27.0
11125,733,0.1797292201296193,8314,4,0,30.0
11126,724,0.3419341029019168,11095,8,0,21.0
11127,629,0.2686282956863808,5000,0,0,26.0
11128,625,0.06389645418367357,8735,3,0,23.0
11129,644,0.16244345411566713,8871,9,1,11.892127955562732
11130,728,0.2463356994658079,9888,5,0,36.0
11131,601,0.14957246705680236,17437,10,0,31.0
11132,699,0.25810257870456205,17417,2,0,34.0
11133,698,0.16609845105212503,33067,3,0,27.0
11134,738,0.23658408556472701,22139,4,0,24.0
11135,689,0.19309773071654565,29851,9,0,24.0
11136,612,0.26121869712962464,5574,6,1,14.208046782746637
11137,632,0.39407769364541173,14581,2,0,22.0
11138,620,0.33929561588728435,26876,0,0,36.0
11139,653,0.14187934739511066,16929,6,0,36.0
11140,670,0.5011236420147385,16432,2,1,10.108250098392555
11141,621,0.36807849617715593,20001,1,0,25.0
11142,753,0.18140910188672832,5000,5,0,28.0
11143,613,0.1633687707542764,25961,9,0,34.0
11144,747,0.28404914927136926,7150,4,0,24.0
11145,739,0.3204415202477947,9857,7,0,27.0
11146,724,0.4267151576532515,8080,0,0,23.0
11147,645,0.3008454533757521,15690,5,1,12.57912402238193
11148,697,0.1836251415014184,18030,3,0,26.0
11149,616,0.19926405481053475,11397,6,0,28.0
11150,725,0.31266134652100047,5000,10,0,25.0
11151,676,0.11595454672060233,5006,10,0,28.0
11152,659,0.39946508981850276,9696,8,0,36.0
11153,618,0.19553707669148382,21102,10,1,14.068849168595152
11154,556,0.3459514595625578,5000,7,1,10.056980961826849
11155,628,0.36994262835750463,27811,0,0,36.0
11156,735,0.5554909192029561,9135,7,0,23.0
11157,659,0.21947190559084526,18396,1,0,36.0
11158,671,0.2222104628429682,17094,6,0,22.0
11159,712,0.2170385481913083,10476,8,0,35.0
11160,770,0.2673727791113116,19338,9,0,27.0
11161,746,0.18554302619370316,5000,6,0,31.0
11162,631,0.371192190317529,15264,1,1,14.38744420829631
11163,582,0.3508161967609582,5000,10,0,22.0
11164,797,0.22430063518563084,16032,7,0,30.0
11165,793,0.1789319345457648,21467,9,0,32.0
11166,689,0.20638118083547463,8127,6,0,24.0
11167,616,0.20308941920040977,37852,0,0,20.0
11168,728,0.29937901567540753,22443,1,0,34.0
11169,674,0.2693079193336189,21633,2,0,36.0
11170,674,0.3321899813826966,13784,2,0,36.0
11171,724,0.39873504718765157,11505,2,0,27.0
11172,696,0.2798656666307047,24898,5,0,31.0
11173,620,0.3093057106891355,32207,1,0,31.0
11174,663,0.4956301518942232,7892,6,1,14.779093817881868
11175,713,0.3070676546899048,11219,4,0,28.0
11176,705,0.2010326396023577,18450,3,0,20.0
11177,693,0.24316758107418696,26413,5,0,18.0
11178,726,0.08341736027640509,7037,10,0,28.0
11179,661,0.3045464502424464,5344,5,0,24.0
11180,688,0.19504902490053524,5000,8,0,29.0
11181,511,0.16092255921654255,21925,0,0,32.0
11182,657,0.16349166229144718,21846,0,0,27.0
11183,718,0.3643456010428819,5000,1,0,31.0
11184,660,0.224115556252227,28801,5,0,35.0
11185,656,0.3264323527010522,5000,6,0,25.0
11186,627,0.2885740328215622,8404,0,0,36.0
11187,730,0.2700350463211946,5000,3,1,15.235917113805987
11188,707,0.21167612700960164,20850,9,0,36.0
11189,721,0.29957410549638763,26299,10,1,12.849081932044735
11190,593,0.20740986363659658,22824,4,0,28.0
11191,671,0.2656458560872598,14224,0,0,28.0
11192,665,0.3606241444585048,15540,6,1,14.615461670301869
11193,665,0.3817013819441029,14334,8,0,34.0
11194,649,0.20639633267036045,16193,10,0,25.0
11195,662,0.28721846909506693,19186,1,0,21.0
11196,722,0.30842732792311456,13075,4,0,33.0
11197,584,0.27374315425604806,9735,8,0,29.0
11198,768,0.3263563279932295,20862,0,0,36.0
11199,704,0.32746532342941426,5000,2,0,21.0
11200,677,0.4337643034100593,21167,6,0,30.0
11201,725,0.465627224912333,29253,8,1,14.614581625046553
11202,607,0.2335171504809329,10986,0,0,30.0
11203,646,0.41602992219300855,13493,10,0,21.0
11204,673,0.29390947369446646,14112,1,0,33.0
11205,748,0.23225111614306185,14871,4,0,25.0
11206,677,0.3107089765028036,15866,9,0,32.0
11207,702,0.22669968714593355,14480,5,0,34.0
11208,650,0.24573206814779003,10734,5,0,33.0
11209,704,0.14034615408661572,17781,5,0,27.0
11210,763,0.2580424623238171,21790,0,0,27.0
11211,729,0.34326776830251915,11389,0,1,13.033585099480058
11212,675,0.32205595822093397,7114,9,0,26.0
11213,713,0.28636941445958786,24425,4,0,36.0
11214,708,0.4236747168613438,15852,4,0,31.0
11215,705,0.4634110509581313,5000,4,0,25.0
11216,735,0.2998270323332457,23017,7,1,10.563014380717966
11217,735,0.40977155621804084,6428,2,0,24.0
11218,673,0.2849179083335197,12125,7,1,14.124221566820417
11219,712,0.2587991134406738,12968,0,0,23.0
11220,660,0.3460847953709529,10334,1,0,21.0
11221,633,0.24294995381904894,21044,6,0,32.0
11222,666,0.05,27019,2,0,29.0
11223,676,0.22412589322563425,22491,0,0,27.0
11224,596,0.09943688706099213,19564,0,0,33.0
11225,723,0.2112103330822976,11824,10,0,36.0
11226,541,0.19548072519952622,33649,1,0,21.0
11227,815,0.19607854743577627,18653,10,0,36.0
11228,755,0.14484135951721852,24188,9,0,22.0
11229,666,0.1301142016489701,10283,9,0,26.0
11230,680,0.18530091122740106,29085,4,0,36.0
11231,695,0.21290040284790618,5000,5,0,33.0
11232,650,0.2201895222768523,5000,6,0,25.0
11233,689,0.2758916389840241,21535,2,0,20.0
11234,672,0.3206370391893998,5000,9,0,20.0
11235,675,0.1490202697643117,10220,5,0,25.0
11236,689,0.16253407873982148,14366,2,0,28.0
11237,614,0.41647284733131434,15242,7,1,10.890034564683601
11238,681,0.3257341491211499,30325,3,0,30.0
11239,688,0.17243881181488216,15382,0,0,34.0
11240,686,0.1246577714918084,5000,0,0,32.0
11241,669,0.20015124892681505,16335,9,0,31.0
11242,736,0.2246836644567901,9985,0,0,29.0
11243,662,0.3181862889535916,12730,8,1,13.500346988989437
11244,691,0.05,16688,3,0,23.0
11245,744,0.15353743645209855,21551,5,0,35.0
11246,676,0.42999556311344095,19223,3,0,30.0
11247,690,0.25162297495677854,16102,3,0,27.0
11248,675,0.25623420201478647,23693,9,0,27.0
11249,741,0.19355703968199528,18113,7,0,34.0
11250,667,0.3288678019808268,19284,5,1,9.6844390260726
11251,744,0.0696259747140482,5000,1,0,24.0
11252,674,0.2075027853359516,28061,9,0,28.0
11253,637,0.05,8683,4,0,20.0
11254,713,0.24801886316823732,9086,10,0,24.0
11255,664,0.20539440647158705,18417,2,0,36.0
11256,711,0.08701250475956156,8341,1,0,29.0
11257,543,0.3510542173214559,8519,5,0,35.0
11258,680,0.31900801642563015,29011,4,0,34.0
11259,657,0.3529770823026912,27754,3,1,13.438304078353468
11260,626,0.09933351188592542,13454,10,0,34.0
11261,652,0.14963298273446365,11458,7,0,36.0
11262,651,0.370207965907886,10459,10,1,11.38695300209274
11263,677,0.3310508778178188,5000,6,0,33.0
11264,611,0.3903543629547722,22928,9,0,25.0
11265,695,0.2260053599358169,16942,7,0,36.0
11266,748,0.23906556596983838,10273,9,0,21.0
11267,694,0.3116126108954249,33751,6,0,28.0
11268,720,0.11488749594790124,5000,5,0,36.0
11269,734,0.269580783892409,27460,10,1,11.999464013528593
11270,741,0.5035049731683997,6166,7,1,13.636024211496785
11271,773,0.21421617108556545,29892,4,0,25.0
11272,655,0.08965650671875529,26719,1,0,27.0
11273,644,0.2911098294866831,5429,9,0,20.0
11274,719,0.15988400590385887,19801,4,0,24.0
11275,715,0.23930163749309152,18990,10,0,36.0
11276,718,0.35875687020346775,10322,4,1,14.32370369876105
11277,774,0.30581103596795084,22543,6,0,35.0
11278,680,0.20114799037491543,23678,1,0,36.0
11279,701,0.33384922270095374,19828,10,1,10.623507897525744
11280,630,0.08320698221784252,10102,7,0,27.0
11281,786,0.26971070811281983,28615,10,0,33.0
11282,663,0.21160025457259093,9523,6,0,28.0
11283,664,0.05,12939,4,0,29.0
11284,662,0.1289287549470101,14850,8,0,35.0
11285,647,0.24853857110606584,18327,1,0,26.0
11286,643,0.324670793944141,12235,10,1,9.754318190285582
11287,653,0.25217714039914335,12855,6,1,13.694204860118777
11288,611,0.22039315669436307,5000,6,1,14.505941046066663
11289,640,0.33097839782103056,5000,3,0,36.0
11290,777,0.2774243532432656,21367,9,0,33.0
11291,716,0.34972746135623256,22279,10,0,15.0
11292,726,0.3074430099581849,35851,5,0,31.0
11293,738,0.17879745406836636,16537,8,0,26.0
11294,771,0.31709080400350187,6592,5,0,36.0
11295,591,0.34609466275849365,5000,2,1,14.841524255203222
11296,618,0.39001749677784053,8959,1,0,19.0
11297,639,0.1972861830456458,18229,3,0,36.0
11298,656,0.21368738721123007,8028,3,1,14.137645866863885
11299,664,0.33803913831916943,21725,8,1,14.072035023603087
11300,657,0.3341554474515964,19629,9,0,19.0
11301,690,0.1989680606615081,18118,2,0,23.0
11302,681,0.18275716326185948,5000,7,1,13.899570548195378
11303,643,0.20669722823499742,24841,2,0,26.0
11304,571,0.2579257452941706,34327,3,0,36.0
11305,630,0.1612188631642996,6428,1,0,30.0
11306,652,0.2919731476809761,11098,9,0,25.0
11307,667,0.07731965781699836,5996,1,0,26.0
11308,623,0.16683116400501546,16940,5,1,16.596480303617135
11309,655,0.26840188855951047,19273,5,0,24.0
11310,623,0.15806366064931662,14435,0,1,13.199325908506509
11311,673,0.20816293412432352,24446,10,0,29.0
11312,626,0.2372700103120586,26428,8,0,34.0
11313,637,0.462103888539703,5000,3,0,24.0
11314,614,0.11938969384236169,16511,0,0,24.0
11315,672,0.27356819576831987,18300,8,0,35.0
11316,636,0.14751656633294832,17383,1,0,33.0
11317,725,0.14376625797784473,12317,3,0,28.0
11318,700,0.1624961347198496,17457,8,1,12.369939706887418
11319,676,0.2343469823369587,5000,4,0,30.0
11320,640,0.3933801504891235,26869,7,0,32.0
11321,699,0.36748360615376974,12767,0,0,35.0
11322,714,0.2041820441106575,10408,8,1,16.061770543229393
11323,687,0.2233522600526313,5000,0,0,19.0
11324,760,0.3091334680097595,28909,10,0,36.0
11325,702,0.2557657148589159,30949,0,0,32.0
11326,725,0.18633517458405088,16137,5,0,36.0
11327,686,0.316141631711254,5000,0,0,25.0
11328,713,0.4120970085112707,12626,2,0,23.0
11329,640,0.35584269600321744,13829,0,0,34.0
11330,657,0.3856580382040893,8914,4,0,23.0
11331,697,0.23606225935113048,17839,0,0,27.0
11332,697,0.14173651153283853,21022,2,0,36.0
11333,705,0.05,15007,9,0,26.0
11334,735,0.05,5000,7,0,27.0
11335,608,0.2296651067190488,11325,0,0,27.0
11336,631,0.300682622423014,12132,10,0,27.0
11337,691,0.3343082081005778,12001,4,0,26.0
11338,643,0.2743094325465254,26465,3,1,12.635849234408314
11339,848,0.17783886696153015,13510,9,0,36.0
11340,705,0.3154499643048192,19139,10,0,36.0
11341,676,0.13018467281702065,27983,10,1,12.53635733912747
11342,654,0.13962535090996156,14780,10,1,13.043158104599787
11343,655,0.3112937717490273,15010,4,0,23.0
11344,681,0.12668202217532726,15974,2,0,25.0
11345,685,0.17347280883164895,27508,3,1,14.195558864913796
11346,657,0.15223136813517305,37320,1,0,32.0
11347,666,0.266913584676361,15800,9,0,27.0
11348,747,0.30882055123985735,25465,4,0,25.0
11349,749,0.3113955812839516,25243,8,0,36.0
11350,692,0.19196864095895236,25511,2,0,12.0
11351,612,0.23321558694457217,21345,7,1,17.344703961604182
11352,706,0.323506952172031,15458,3,0,36.0
11353,757,0.19696247758391391,27850,1,0,31.0
11354,748,0.1587086115696149,5000,7,0,32.0
11355,716,0.18584264752823249,10231,2,0,35.0
11356,751,0.18921362746424214,24657,0,0,28.0
11357,682,0.2530697383137279,6111,4,0,28.0
11358,711,0.24731259597619581,31231,7,0,33.0
11359,645,0.2332584436470806,5597,1,0,27.0
11360,694,0.16999028966133983,23188,3,0,28.0
11361,746,0.1567739865026793,5000,1,0,36.0
11362,650,0.3149194540607693,22028,2,0,33.0
11363,636,0.2843149729250814,7460,5,0,31.0
11364,684,0.20651836663077422,21268,5,0,12.0
11365,668,0.24431163640495102,15370,2,0,27.0
11366,712,0.3712136100765841,18851,5,0,33.0
11367,657,0.24280774617990414,19962,3,0,25.0
11368,765,0.249374755880669,22333,7,0,33.0
11369,615,0.4027396576850766,15616,9,0,12.0
11370,742,0.35703443993483935,15676,1,0,29.0
11371,641,0.18591715707872808,13826,8,0,36.0
11372,590,0.35703930883064167,12473,3,1,11.632004810375134
11373,691,0.23300644862214684,24874,4,0,31.0
11374,667,0.14493992687366364,16711,1,0,19.0
11375,624,0.38041674175079415,12937,10,0,34.0
11376,595,0.1790493845223285,22735,10,1,15.084619307407898
11377,679,0.1990039780911779,20869,6,0,27.0
11378,728,0.2118672213433903,25328,1,0,32.0
11379,709,0.45369870106255294,8940,8,0,33.0
11380,682,0.15480366639354282,5215,10,0,24.0
11381,703,0.18973646254705,16124,7,0,30.0
11382,678,0.21577024533233846,5000,3,0,33.0
11383,608,0.30272114392066024,13487,5,1,12.744101681878819
11384,608,0.2430504201646186,10288,7,0,35.0
11385,669,0.18326865100642192,9668,5,0,29.0
11386,671,0.31237927000585447,5000,8,1,13.324144908342362
11387,722,0.3856499623996486,17820,10,0,25.0
11388,717,0.08768481106443377,16375,2,0,28.0
11389,710,0.18184676599417904,14087,9,0,25.0
11390,665,0.30119369844706473,22701,4,0,30.0
11391,610,0.12671698673419254,16224,5,0,29.0
11392,700,0.23451069013002668,16337,9,0,29.0
11393,706,0.37707327531939877,20799,10,1,11.340846805972129
11394,560,0.31226547801654264,16651,1,0,30.0
11395,638,0.3021005791434661,13258,4,0,26.0
11396,645,0.32473394312743487,12071,9,0,36.0
11397,685,0.2824925206332157,5993,10,1,14.735121540969446
11398,639,0.21627639906673235,14510,5,0,30.0
11399,678,0.34648667128722777,23699,0,0,21.0
11400,669,0.20241675892281208,18302,8,0,19.0
11401,672,0.23384863671138834,11299,3,0,27.0
11402,644,0.08441013130979208,21497,1,0,29.0
11403,648,0.20222355847750928,18329,4,0,35.0
11404,625,0.25786265651966456,10810,7,1,10.116248370643916
11405,699,0.25264161557365267,25776,10,1,13.005554439730142
11406,708,0.342383209476818,5000,6,0,29.0
11407,641,0.20621266015967746,14829,8,1,15.58221722327357
11408,756,0.2102442632531412,8368,4,0,24.0
11409,664,0.19588358521588103,23355,0,0,29.0
11410,756,0.2741360778222757,5555,5,0,26.0
11411,647,0.4046303351197019,7645,0,0,35.0
11412,578,0.05,32606,4,0,26.0
11413,700,0.20123276988462954,15621,6,0,35.0
11414,692,0.214901690813867,20934,7,0,36.0
11415,681,0.05,15132,9,0,27.0
11416,647,0.2375932827778787,12371,6,0,31.0
11417,678,0.21466874114970447,20541,0,0,30.0
11418,654,0.2061134049223432,14847,2,0,19.0
11419,664,0.13966438253449912,9799,0,0,24.0
11420,722,0.24126204747774674,21836,6,0,24.0
11421,689,0.1333553241373176,23897,7,0,27.0
11422,710,0.1657946006608608,20870,0,0,31.0
11423,668,0.2300558115822621,21113,6,0,29.0
11424,662,0.3521598635583158,17296,9,0,31.0
11425,622,0.2910332490444866,21167,5,0,26.0
11426,661,0.31138626249427076,8349,8,0,31.0
11427,513,0.44616000599968814,18358,9,1,10.374061924471183
11428,650,0.29404875843164563,15747,5,1,14.445701632301741
11429,675,0.14531757307669166,9717,9,0,29.0
11430,708,0.19372504042844907,29570,8,0,30.0
11431,666,0.16429021736067642,17426,1,0,31.0
11432,697,0.2364274046798112,8182,4,0,25.0
11433,571,0.2088606345287434,14143,10,1,12.920155737859192
11434,677,0.15573635073363515,17337,9,0,26.0
11435,596,0.34240255931982905,24155,9,1,8.801108887893871
11436,619,0.34955496774832856,20038,9,1,12.535209302244368
11437,670,0.2679419577984219,17679,6,1,12.451314476200768
11438,743,0.1498051784454382,18787,1,0,29.0
11439,698,0.26215616896961125,14288,8,0,32.0
11440,680,0.18881942830564635,14876,3,0,36.0
11441,679,0.37857842974917416,25187,3,0,32.0
11442,644,0.13043244825526717,32304,4,0,36.0
11443,652,0.3157607748718617,30027,4,0,19.0
11444,701,0.3136491607259537,6319,10,0,29.0
11445,610,0.3396446658402623,9290,5,1,11.575806366780416
11446,709,0.2696295051321416,12051,3,0,35.0
11447,660,0.21698971138477396,18284,10,0,30.0
11448,721,0.4893113602594329,5000,2,1,15.980110413661642
11449,728,0.162293993988548,10641,5,0,26.0
11450,596,0.3218107849995351,18529,9,1,10.511312704108917
11451,650,0.2518432087599418,8044,4,0,26.0
11452,637,0.28428938335315856,18619,8,1,13.37185217828135
11453,589,0.283754054896175,22801,4,0,21.0
11454,628,0.14175103241560758,23938,4,0,36.0
11455,802,0.1157727163000136,18232,4,0,36.0
11456,710,0.12228049310979293,21959,0,0,26.0
11457,775,0.20539748629964774,5805,3,0,33.0
11458,721,0.2748218675113524,19875,0,0,27.0
11459,642,0.1812641344921265,29751,8,1,13.590593285050511
11460,660,0.10636142394687408,5000,0,0,21.0
11461,709,0.3418552236182456,22369,5,0,30.0
11462,701,0.0961361088988679,18631,10,0,28.0
11463,651,0.2979760737311099,25946,10,1,11.495702427647009
11464,604,0.17485999294973883,6085,1,0,35.0
11465,844,0.3717573221778273,7902,4,0,34.0
11466,672,0.19743951246932717,26378,6,0,26.0
11467,663,0.07394329007604863,5000,7,0,32.0
11468,685,0.24604309706787122,5000,5,0,33.0
11469,667,0.16596314190218844,22808,7,0,36.0
11470,686,0.3310844344258757,5000,7,0,32.0
11471,744,0.28297374482261217,18199,6,0,34.0
11472,673,0.18709167969127521,5000,7,0,25.0
11473,621,0.14973046959809763,17448,7,0,25.0
11474,671,0.14024307260586477,13799,6,0,19.0
11475,656,0.19140919076618523,31110,5,0,29.0
11476,751,0.3863730463911055,5089,6,1,13.170078286784415
11477,738,0.23562485243746803,12275,8,0,25.0
11478,685,0.34470297727062144,17519,5,0,29.0
11479,616,0.10191244450861733,5000,2,0,30.0
11480,618,0.05790202909933116,7576,5,0,34.0
11481,680,0.15545750836334452,26506,9,0,32.0
11482,696,0.31570864760512174,14523,7,0,34.0
11483,661,0.22111278281239924,8012,0,0,28.0
11484,655,0.3389678820970119,17331,6,1,12.05472080496302
11485,650,0.37638101617925235,12016,10,1,14.174296030196198
11486,678,0.15427740445442506,12592,2,0,31.0
11487,560,0.3334329806394559,27113,6,1,14.910566685875917
11488,624,0.3888037394687928,17475,4,0,25.0
11489,648,0.35335187089823583,22948,1,0,29.0
11490,740,0.0906057847352649,17486,7,0,31.0
11491,639,0.06450672532657883,9871,7,0,31.0
11492,689,0.2051373772655914,15343,7,0,25.0
11493,691,0.20892244106273028,25341,1,0,32.0
11494,744,0.33428645509436383,7675,3,0,34.0
11495,743,0.15323580356022262,13184,5,0,33.0
11496,677,0.29157423863680704,16023,8,0,17.0
11497,656,0.14167976941057678,5000,9,0,36.0
11498,646,0.28450627311868415,21140,1,0,16.0
11499,667,0.2042904853832743,18328,8,0,24.0
11500,658,0.2858503712876746,5000,10,0,33.0
11501,707,0.2136173779214631,10943,9,0,31.0
11502,701,0.05,5000,9,0,23.0
11503,709,0.30089702578282307,14107,5,0,29.0
11504,742,0.3670037765120072,12682,0,0,31.0
11505,773,0.16641618085390664,10979,6,0,31.0
11506,686,0.3309529812123557,10595,3,0,22.0
11507,734,0.1886640997117279,7885,5,0,28.0
11508,662,0.11500942984821544,13919,7,0,25.0
11509,739,0.18886910843035165,19653,8,0,36.0
11510,733,0.23161868655567192,18843,8,0,26.0
11511,730,0.11795804121091123,11646,1,0,33.0
11512,684,0.3849632297869477,5000,10,0,19.0
11513,646,0.09691686200964816,16589,10,0,27.0
11514,610,0.19585746253098343,14510,8,1,14.65021725196631
11515,677,0.15777452192140903,11172,10,0,36.0
11516,756,0.38538005448118834,20819,3,0,29.0
11517,664,0.09926267974020352,23784,3,0,25.0
11518,719,0.3325177579844392,27117,6,0,28.0
11519,722,0.26971514014667225,29584,0,0,33.0
11520,665,0.1252266579441216,13805,0,0,36.0
